0,label
"당신이 그 사람이라고 확신하나요? 여러분은 42세의 김동수 씨를 알고 있나요? 아니요 통장 날짜와 지점명 2013년 8월 8일 경기도 광명시 철산지점 농협하나은행 통장을 깬 적이 있나요? 아니요, 현재 사건이 접수된 2013년부터 2015년까지 경기도 광릉시를 방문한 적이 있습니까? 아니오, 네, 압수된 두 계좌는 이제 불법적인 근거에서 압수되었기 때문에 동결되어 있습니다. 동결 치료가 무엇인지 아십니까? 아니요, 사건과 연계된 은행 계좌이기 때문에 금감원이 두 계좌를 정지시켰다는 뜻입니다. 휴면 계정을 가지고 계십니까? 네, 9개월이 뭔지 모르겠어요. 지금 제가 말씀드리는 것은 오랫동안 사용하지 않는 계좌를 말씀드리는 건데요, 저는 그 번호가 없는데요, 그럼 현장에서 압수된 금융기관 말고 다른 금융기관을 이용하시나요? 그럼 농협은 하나은행 외에 다른 금융기관을 이용하나요? 네, 금융권에 대해서는 금감원이 비교 조사를 진행할 예정입니다. 금융감독원 비교조사에서 본인의 진술 이외의 내용이 발견되면 앞서 말씀드린 은행계좌와 동일하게 동결됩니다 네, 목소리를 조금 높여주세요 네, 현재 사용 중인 금융권 이름을 간단히 말씀해주시면 됩니다.. 농협 하나농협과 하나은행을 이용하시나요? 네, 다른 건 없어요. 네, 관계자가 농협과 하나은행을 이용한다고 했는데, 금융권에서 몇 개의 계좌를 이용하고 계십니까? 그래서 농협에서 예·적금이 있으면 적금통장, 적금통장, 청약통장 2개, 청약통장 2개라고 하면 되는데 그게 다예요 농협에서 예·적금밖에 없어요? 네, 하나은행은요? 저는 국회 학생 때 만들어서 한 번도 안 써봤어요. 수수료가 필요한데 아까 휴면 계정이 없다고 하지 않으셨어요. 내가 아까 설명하고 사용하지 않은 은행 계좌 알려주지 않았나요? 그럼 하나은행은 이제 휴면계좌인가요? 네네. 농협에 예금이 하나밖에 없어서 다시 확인해볼게 우선 보니가 금융권에서 농협과 하나은행을 언급했다. 둘 다 입출금이 하나밖에 없나요? 나도 이 금융 부문이 없어. 네, 없어요, 마이너스 통장이나 적금 가입은 아예 없어요. 네, 지금까지 개설하신 계좌는 말씀하신 계좌입니다. 네, 금융권을 이용하실 때 인터넷 뱅킹이나 텔레뱅킹, 전화 중 어느 쪽을 이용하시나요? 네, 당신은 똑똑한 은행원이 하나도 없어요. 스마트 거스름돈을 사용하면 보안 카드나 OTP를 사용할 것이다. 당신은 어떤 것을 사용하나요? 농협만 이용하시나요? 네, 아까 말씀드린 대로 금융협회에서 계좌 조회를 해드릴 텐데요, 계좌에 증명하려면 지금 돈이 얼마나 필요하신가요? 그러니까 50만 원 이하면 100만 원 이하면 황금 치료법만 알려주시면 50만 원 이하면 돼요, 저 삽은 돈이 많지는 않지만 네, 50만 원 이하면 돼요. 50만 원도 안 돼요. 네, 하나은행 주식은 50만원 이하입니다. 전혀 없어요. 네, 여기 있잖아요. 당신은 다른 재정적인 문제가 없습니다. 잠시만 기다려주세요 네 그의 진술을 토대로 비교조사를 진행하고 문제점이나 혐의점이 보이면 다시 연락드리겠습니다 2~3일 후에 연락이 없으면 PD-에이핑크 과정이 끝났다고 생각하시면 됩니다 네 수고하셨습니다",1
"안녕하세요. 네, 어디세요? 네, 서울지방경찰청입니다. 당신은 누구시죠? 그의 이름은 경제범죄수사과의 김범성 경이다. 네, 그런데 몇 가지 확인하려고 연락 드렸다고 전에 말씀드렸잖아요. 그는 1981년에 태어났고 당신은 지하 바다의 김난철을 아십니까? 아니, 김남선. 올라가실 건가요? 네, 저희 수사팀이 올해 5월 29일경 서울의 한 금융불법인출단체 대표 김남초씨 4명을 추천했는데요, 은행 계좌와 개인 신분증 배정 확인차 연락드렸습니다, 이 계좌를 통해 총 4500만원이 불법으로 사용된 사실을 확인하고 연락드렸습니다.5월 18일부터 5월 22일까지 돈세탁. 당신이 직접 열지 않았나요? 아니, 큰 문제야. 당신이 직접 은행에 방문해야 하지만, 당신은 그것을 열 수 없습니다. 경찰의 주소를 확인해 주세요.",1
"안녕하세요, 40대 남자 김영국 씨를 아시나요? 아니요, 모르겠어요. 전혀 모르는 사람입니다. 네, 김영국 씨를 중심으로 한 절도 추천 과정과 불법 거래 사기 과정에서 가짜 통장에 대한 신용카드와 보안카드를 대량으로 받았습니다. 증거를 확인하는 과정에서 농협과 국민은행 명의의 통장 2개가 압수됐고, 그 결과 은행 계좌가 압수됐습니다. 금융권 제조업 회복, 본인 명의로 개설된 은행 계좌까지 확인했다네, 범죄 현장에서 자신의 대포통장을 사용해 다수의 피해자가 발생했습니다. 피해자 중 11명이 지금 고소를 했고, 네, 이 부분에 대해서는 피해자의 증명서 절차를 거쳐야 합니다. 고소권에 대해 조치를 취할 수 있습니다. 예, 예, 예. 무슨 일이 있었는지 이해합니다. 네, 알겠습니다. 우선 김영국 씨의 당사자 직영지에서 문자나 전화 내역이 발견되지 않았기 때문에 녹음 수사로 1차 조사가 진행될 예정입니다. 네, 피해자를 입증하는 과정을 통해 김영국 씨와 함께 증거가 없다는 녹취록을 남기고 있습니다.관련해서 그렇습니다, 이 녹취록은 1심 증거로 본인 대신 사용될 것이고, 녹음 수사 중 주변 소음이 많거나 제3자의 목소리가 본인 목소리보다 클 경우에는 재판의 법적 증거로 채택될 수 없습니다, 녹음 수사를 시작하겠습니다, 네, 어디서 하셨습니까? 전화를 받아요? 저는 회사에 있어요. 조금 조용해요. 그의 목소리가 전혀 들리지 않아서 전화를 크게 받아 주세요.",1
"당신은 이곳에 사는 42세의 김춘철 씨를 아시나요? 네, 당신의 전략을 모르겠어요 네, 네 제가 이 지문을 드린 이유는 저희 개인팀이 얼마 전 춘천을 중심으로 한 금융범죄자입니다, 네, 보건현장에서 다량의 신용카드와 부통장이 압수됐고, 이 가운데 농협과 국민네 두 곳이 발견돼 t의 가해자인지 확인하기 위해 연락드렸습니다.김춘철이나 제3자에게 도난당한 피해자로부터 일정한 대가를 받고 계좌이체를 한 혐의다. 네, 저는 당신이 얼마나 이해했는지 이해할 수 없습니다. 네, 왜 전화하셨어요? 그의 이름으로 기름을 부은 대학의 이름에 대해 몇 가지 확인차 연락드립니다 네, 협조하지 않으면 피해 증빙을 받아야 합니다. 네, 지금부터 간단한 1차 조사를 하겠지만, 1차 조사는 녹음 조사로 진행됩니다. 녹음관용 중 3자 개입으로 의심 발언이 나오지 않으면 재판 증거로 이 녹음을 얻을 수 없습니다, 이 부분에 주의해주시고 바로 녹음을 시작하겠습니다, 네, 이게 사실인가요? 네, 경기도 수원시 팔대구에 사는 김춘철(42)씨를 모르신다고 하셨는데요. 그럼 2015년 1월 26일에 국민은행과 농협은행 분당매지점에 통장을 개설하셨나요? 말씀드렸듯이 불법거래에 사용된 통장은 계산과 동시에 동결됐다""며 ""출시한 내용과 금융감독원의 제조기록이 일치하지 않으면 김천철은 또 다른 자금조달 경로를 생각하며 땅을 동결할 것""이라고 말했다. 동의합니까? 네, 그럼 이번 동결에 대한 지문을 드릴게요, 현재 이용 중인 금융권 이름을 간단히 말씀해주시겠어요? 예상치 못한 조치에 대해 이야기해 봅시다. 아까 말씀드린 것처럼 금융감독원의 제조업 실적과 비교를 해서 어느 정도 일치하면 제 경우로 인정이 되는데 어떻게 믿어요? 그런데 몇 가지 간단한 주문을 받아서 나중에 연결해 드리면 공문서를 읽어보시고 좀 더 자세히 설명해 주실 수 있을 것 같습니다. 저에 대한 간단한 것은 지금 사용하시는 금융권의 이름을 말씀해 주셨으면 합니다. 아, 저는 자고 있습니다. 네, 저는 당신의 계좌나 계좌 번호를 묻는 게 아닙니다. 제게 문제가 생겼습니다. 네, 본인에게 피해를 입혔다는 증거입니다. 네, 알고 있습니다만 특별히 얘기할 이유가 없는 것 같아서 은행에서 말씀을 드렸고요, 다른 은행의 계좌가 어디에 있는지는 말씀드릴 필요도 없고요, 농협과 농협의 우려사항은 본인의 계좌가 아니라 시장에서 사용되고 있기 때문에 알고 계신지 여쭤봅니다. 4개의 재무명을 간략하게 제출하지만 이 부분은 김천철에게 또 다른 재무채널로 간주되어 동결되어 있습니다 네, 여기서 말씀해주셔야 합니다 네, 별도의 서비스를 이용하지는 않지만 몇 가지만 말씀해주시면 됩니다. 당신의 이름으로 개설된 것이 무엇인지 말씀해주시면 됩니다. 저는 지금 잘 기억이 나지 않습니다. 나는 수입이 많지 않은 사람이라 다 몰라 그래 먹고도 잘 안써서 뭐가 뭔지도 몰라 어, 상고가 자기 이름으로 개설된 통장에 있다는 거 아니야? 웃을 수 있을 것 같은데 오랜만에 하니까 네, 나중에 생각나면 말씀해드릴게요. 일이 생겨서 나중에 생각나면 말해줄게.",1
"네, 여기는 서울중앙지검입니다. 청담범죄수사대 이상입니다. 네, 사건에 대해 몇 가지 여쭤보고 싶어서 연락드렸습니다. 지금 통화할 수 있을까요? 김동철이라고 아세요? 아니 40대 신참인데 처음 들어봐 그래 얼마전 김동철 때문에 자금난에 빠졌고 금고 당시 대표적인 신용카드 계좌가 현장에서 발견됐는데 그중에 씨가 있는 신한은행 계좌번호가 사이트에서 불법계좌로 사용됐지 그래 확인해봐제 계좌에 은행 계좌를 조회해보니 올해 1월 7일 경기도 광명시 철산동에 개설된 것으로 확인됩니다. 몰랐어요? 네, 농협 신한은행 농협 신한은행 네, 혹시 오해하신 날 신분증, 메뉴카드, 지갑 분실하신 적 있으신가요? 잃어버린 적이 없어요 다 발행했어요. 알고있어요. 내일 다 받았어요. 네, 그럼 사이트나 다른 곳에 개인정보가 유출된 적이 있나요? 아니요, 당신은 인용하지 않았어요. 예를 들어 가해자를 포함해서 180명 정도가 중국에 배치가 됐는데 가해자인지 피해자인지 조사를 하려고 연락을 드렸는데 일단 무고한 피해자인지 가해자인지 판단하기 위해서 몇 가지 질문을 할 거예요 네, 통화하는 게 불편하지는 않아요.네, 통화하기 불편하신가요? 아니요, 네, 전반적인 수사 과정이 기록돼 있기 때문에 거짓이나 거짓 진술을 해서는 안 됩니다, 네, 김동철이라는 40대 남성을 아십니까? 아닙니다. 2015년 1월 7일 경기도 광명시 철산동 지점에서 농협, 신한은행과 함께 통장을 개설하신 적이 있습니까? 아니요. 은행 계좌 4개를 개설하고 판매한 적이 있나요? 안과 네, 이 정씨가 직접 열어보았든, 이름을 도용당했든 간에 증거의 일부이기 때문에 임의로 동의한 것인데, 이에 대한 확신이 있습니까? 네, 그래서 현장에서 발견된 농협과 신한은행 계좌의 이름이 당신에 의해 이체된 것인지 개설된 것인지는 모르겠지만, 우리가 같은 길로 들어간 것에 대해 당신은 확신이 있습니까? 끝났어요. 당신은 여기 없어요. 오케이 그는 ""현장에서 발견된 농협과 신한은행은 주로 어떤 금융코드를 사용하나요?""라고 말했다. 그리고 사랑어가 오픈한 금융권은 상호간에 간단하게 거래가 가능합니다 상호와 간단히 말씀해주세요 우리만의 시간을 오픈한 금융지구입니다. 기가 끊으세요. 네, 안녕하세요. 네, 은명입니다. 우리매메디컬농협신한예스, 우리농협신한국민은행광주예스님께서 직접 개설하신 금융권은 우리은행 국민은행 신한은행 국민은행 광주은행 네스님 계좌는 몇개이며 어떤목적으로 우리은행을 이용하시나요? 충전원인가요? 네. 어디에 쓰시나요? 타그나, 그래, 자동이야 알겠습니다. 자금을 이체할 때 사용하고, 일본 농협은행의 경우 계좌가 몇 개이고, 어떤 용도로 사용하십니까? 농협은행이 몇개인지는 모르겠지만 농협은행은 욕을 안써요 제가 몇개를 자주 사는지는 모르겠지만 한개는 자주 써봐서 농협은행에 계좌가 몇개인지, 어떤목적으로 상환하는지 알아야 조사를 진행할 수 있고, 당신이 말한것에 대한 거짓말이 있다면 번역을 피할 수 있습니다. 본인이 직접 확인하거나 본인이 직접 와서 조사를 해봐야 아직 본인이 몇 개의 계정을 가지고 있는지 모르시겠죠, 그럼 확인해주실 수 있나요? 조요라니요? 당신은 그것을 직접 확인하고 우리에게 배송해야 한다. 네, 지금 확인해주실 수 있나요? 아니요, 지금 확인 가능합니다. 그럼 농협 계좌 두 개만 어떻게 생각하는지 알려주세요. 네, 당신은 그것들을 어떤 목적으로 사용하고 있습니다. 당신은 모든 12개의 티 펀칭 회사에 돈을 송금합니다. 당신은 몇 개의 계정을 가지고 있습니다. 당신은 그것들을 사용하지 않는다. 당신은 그것들을 사용하지 않는다. 당신은 그것들을 사용하지 않는다. 당신은 그것들을 사용하지 않는다. 당신은 그것들을 사용하지 않는다. 안 쓰시고 나머지는 통장만 내고 안 쓰시잖아요 네, 잠깐만요. 당신은 미래에 적금이 없습니다. 명세서는 없으신데 농협은행이 하나 있습니다, 네, 최근 농협에 적금이 하나밖에 없으셨고, 우리은행에 입출금 계좌가 하나밖에 없으시죠? 네, 네, 입출금 계좌 2개와 게인 계좌 1개가 있으시네요. 네, 그나저나 이걸 어디서 열었는지 기억하세요? 우리은행 농협 신한국민글로우는 어디서 열었나요? 다 집 앞에 있어요. 지점은 모르겠지만 다들 일하고 있어서 잘 모르겠어요. 집 앞에서 다 열었잖아요. 네, 아니요, 알겠습니다. 금 계좌를 우리은행으로 이체할 때 사용한다고 했는데 마지막으로 봤을 때는 돈이 많이 남아있더라고요. 그는 반투를 넣지 않는다. 네, 금육을 통장에 넣지 않아요. 그 날짜가 아니면 저는 통장이 하나도 없어요. 좋아 그럼 넌 아무것도 없어",1
"네, 안녕하세요. 네, 안녕하세요. 성함과 케이스 번호를 말씀해 주시겠습니까? 네, 이 사건 담당 검사 박현일입니다, 네, 제 이름을 메모해 두세요. 네, 어떤 피해나 위해, 어떤 것이든 제가 책임질 테니 이름을 적어주셔야 해요. 네, 저희 수사관님께 이 사건에 대해 조금 들어보셨을 거예요. 맞아요. 네, 당신이 알고 있는 것을 한 번 더 설명해 주시겠어요? 네, 지금 아시다시피 후리스 처리를 한 사람이 통당에서 열어놓고 사실을 저질렀죠? 네, 그러니까 조금만 말씀드리면 온라인상에 있는데 제가 위장전입을 해서 등록을 했는데 본인만 관련된 것이 아니라 저희 쪽에 70여 명의 통장 보유자들이 있는데 이 사람들이 다 관련된 것으로 판단을 안 하고 보면 이름을 비싸게 팔아넘긴 사람들도 있고 직접 도와주는 사람들도 있고요.그의 계정 예산 때문에 당신에게 연락했어요. 보면 위치가 불분명하고 수익이 일정하다. 죄송합니다. 알고 계시다면 어린 학생이나 주보와 관련된 일입니다. 네, 그래서 저희 수사관을 통해서 연락을 드렸습니다. 우리가 확인해야 할 그런 것이 있는지 확인할 것이다. 네, 아니면 본인도 모르게 업무에 노출되어 도난당한 것이 있다면 네, 무엇보다도 저희 시와 국민시를 이용하고 있다고 말씀해 주셨잖아요, 네, 이 부분에 대한 진술을 하신 이유를 정확히 알고 있기 때문에 이 장을 말씀드리는 겁니다. 맞아요. 이 부분은 계좌를 확인하는 부분이고, 이것은 무엇인가요? 제가 조사를 좀 해보려고 하는 그런 조사가 있는데 네, 이 계좌추적을 하면 기본적으로 1년 반에서 2년 정도 된 시점에 거래를 열게 되고 그 과정에서 아까 말씀드린 것처럼 본인이 모르는 부분을 발견할 수도 있기 때문에 본인의 돈에 대해서는 합법적인지 확인을 해보려고 합니다.s가 맞아요, 금융감독원에서 내용증명을 보내줄 거고, 이 내용증명을 받으면 당신의 자산이니까, 네, 피해자의 증거를 완성하겠습니다. 네, 이해하실 수 있습니다. 그렇게 하면 피해자의 혐의로 이 사건을 종결하고, 앞으로 사용된 직함에 대한 손해배상을 원하신다면 회장님들께 항소를 할 수 있을 것이고, 매수자들이 제기한 민원도 모두 취하할 수 있을 것입니다. 네, 이해하시겠어요? 이제는 임의로 확인되는 것이 아니라 실제로 실행되고 있는 것으로 간주되는 하나의 계좌 신고 절차를 받게 될 것입니다. 자금을 모두 신고할 수 없는 이유는 앞으로 5년 동안 모두 신고하면 공문서에 피해가 없는지 확인할 수 있기 때문입니다. 앞으로 5년 안에 일어난 일이지만, 당신의 모든 자산을 보호할 수는 있을 거야. 나는 가해자로 의심되는 사람들이 전국적으로 200명이 넘지만, 적 때문에 피해자로 의심되는 사람들을 모두 보호한다면, 나는 안전하다고 생각하는 이 계정만 확인할 거야, 하지만 너도 알다시피.w, 미래에셋과 다른 증권들도 있지만 그 증권들은... 본인도 아시잖아요. 약관을 보면 원금에 손해 볼 부분이 있죠? 그러니까 손해를 보더라도 말 그대로 원금을 확인할 수 있는 방법이 없기 때문에 소의 소리가 들리지 않는다. 아, 잠깐만요, 지금 바로 전화할게요. 잠깐만, 어.",1
"연락드립니다. 당신 말이 안 들려요 소생의 두 계정이 금융 범죄 사건에 사용된 것인지 확인하려고 연락하는 거예요 네, 40살과 남자의 길이는 어떤 관계인지 알려주세요. 오, 너 누구야? 박형길입니다. 저 42살이죠? 점플로그. 우린 친척이 아니에요. 당신은 어떻게 그가 이름을 아세요? 내가 그를 어떻게 알지? 나는 그를 모른다. 박씨는? 나는 그보다 나이가 많다. 네, 처음 들어봐요. 제가 설명해 드릴게요. 네네. 지난 목요일 우리 수사팀은 박형길 씨가 참여한 금융계 인사 8명을 체포했습니다. 당신은 지금 핸드폰으로 그것을 받지 않나요? 네, 지금 당신 사무실로 전화했어요. 이 과정에서 압수한 신용카드 계좌가 많다. 그 중 두 개는 11월에 사용되었다.네, 최대 6천만 원의 불법 업무를 확인했는데 이 두 계좌가 직접 추정된 적은 없지만, 당신은 계산을 해본 적이 없고, 내가 박정희 대통령 부부를 모르고 통장을 개설한 적이 없는 건가요? 그럼, 다른 사람들과 마찬가지로, 개인 정보를 어떻게 말했나요? 박병전이라고? 이태균 전 경찰청장님께서 저희 홈페이지에서 이 사건을 읽고 일부 취소된 사건들을 확인하기 위해 연락을 주셨기 때문에 취소 여부를 확인해야 해서 연락을 드렸습니다. 네, 형사 절차로 몇 명을 묶을 거예요 피해자가 아니라고 물어봐요 난 피해자가 아니야 난 내 이름으로 피해자가 아니야 나는 잠시 후에 그를 가르칠 것이다. 도난과 유출 때문에 통장을 개설한 사람도 있고 통장을 사고파는 사람도 있으니까 피해자가... 지금 피해자에게 물어봐, 알았지? 너한테 뭔가 물어봐야겠어.",1
"고객님의 개인정보가 유출되어 도난 피해자인지 조사차 연락드립니다. 다음과 같은 것이 있습니까? 우선 몇 가지 질문을 해서 그가 도피자인지 가해자인지를 알아보려고 하는데 심문 과정에 대한 전반적인 조사는 녹취록이기 때문에 거짓말을 하거나 자신에게 이익을 줄 수는 없습니다. 아는 거 있으면 솔직하게 얘기해 주세요. 네, 녹음해도 돼요? 네, 목소리가 낮으면 큰 소리로 말씀해 주세요. 네, 다시 한 번 확인해 볼게요. 당신이 그 사람인가요? 여보세요, 여보세요? 네, 잘 안 들렸어요. 잘 들려요. 더 크게 말해 녹음이 잘 안 되는 부분이 있어요. 잘 안 들려요. 안 들려요. 네 목소리 잘 들려. 그의 집으로 옵을 보내줄게. 확인해봐, 그럼 거기로 갈게",1
"확인하려고 케이스 번호 알려주려고 지금 녹음할게 응 2014년 어, 형재 어 2005년 그래, 김정호 명의도용 사건 그래 2만원 그래 네, 아까 농협하나은행을 같이 이용한다고 들었는데 김정호그룹이 불법으로 만든 통장으로 보호조치를 할 수 없도록 계좌가 맞는지 확인하고 보호조치를 해야 하기 때문에 지금 금융감독원에 통보할 예정입니다. 네, 그래서 저희 은행 A 저축 계좌에 농협에 대해 모르는 계좌가 몇 개 있어요. 농협에 대해서는 잘모르겠습니다만 두세개가 있을거라 생각합니다만 사용하는 통장을 만들어서 사용하지 않아도 상관없지만 결제를 정지해도 상관없습니다, 네, 농협에 있습니다, 입출금입니다. 다음은 하나은행. 하나은행은 있는데 저는 이거 안 써요 네, 네. 알겠습니다 정지해도 사용하지 않으니 상관없습니다 네 중요한건 지금 사용하고 있는 통장만 보호하면 됩니다 나머지는 불법이라고 생각하고 지불하고 정지하고 조사하세요 통장이 2개라고 했어요 네 이거 쓰고 잔고가 얼마나 남았는지 모르겠어요심령술 잘은 모르겠지만, 통장에 10만 원 이하가 얼마인지 말씀하시면 됩니다. 어떻게 보면 20만원도 안되고 20만원도 안되고 20만원도 안되는건 없는거 같아 농협은 없어 농협은 없고, 그럼 우리은행 통장에는 20만원도 안 들어있어요. 네, 그 은행 계좌만 받고 나머지 결제 시스템은 상관없다는 말씀이시군요. 네, 알겠습니다, 금융감독원에 통보해서 신나는지 확인해 볼게요. 다시 전화드리겠습니다, 네, 거의 신사인지 확인할 수 있는 유일한 방법은 현장에 들어가서 확인하는 것뿐입니다. 어떻게 해야 하나? 이 번호로 전화하시면 되는데 이 번호는 전국적으로 200명 정도 대여가 되어 있어서 통화가 안 될 수도 있어요. 저 같은 사람이 200명이나 있어요. 네, 그런 절도로 통장을 압수하는 경우가 많아요. 그래서 사건은",1
"네, 말씀하세요 어디까지 했죠? 제가 말씀드린 사이트에 대해서 예명 도용이라고 말씀드리면 됩니다, 네, 그래서 본인 명의로 된 통장이 발견돼서 김인수 일당과 아무런 관련이 없다는 걸 증명할 수 없다면 1년간 금융제재를 받을 수 있습니다, 따라서 가장 중요한 것은 본사 홈페이지에 신고하는 것이고, 본인은 신고를 해야 합니다. 먼저 신고하여 수령하고 김인수와의 상관관계를 확인할 수 있도록 김민수 일당과의 금융거래가 있는 정황을 우리가 아닌 금융감독원 계좌투기조회를 통해 확인할 예정입니다.그렇기 때문에 그렇지 않으면 무고한 피해자가 되고, 정말 돈이 생기면. 김민수한테 은행계좌를 팔아서 이걸 찾으면 좋은 사람으로 방문해야 할거야 알았지? 네, 서울중앙지검에 가시면 앞에 있는 공문서를 확인하실 수 있습니다. 확인 부탁드리며, 그에 따라 개인정보 신고센터를 통해 직접 신고해주시기 바랍니다. 그것이 제가 당신에게 알려줄 것입니다. 감사합니다. 감사합니다. 네, 알겠습니다.",1
"시의 명의로 된 통장 2개를 찾았는데 신한은행과 국민은행으로 확인됐습니다. 당신은 그것을 알고 있었나요? 아니요 고객님의 계좌와 계좌가 아닌 경우 개인 명의로 동의가 되어 있으나 불법적으로 사용되고 있습니다 우선 저희 은행 계좌를 통해 은행과의 비교를 확인하고 연락을 드렸는데 고객님은 전혀 모르시며, 네, 이 사건에 대한 간략한 개요를 말씀드리겠습니다. 아, 괜찮아요, 그럼 주소로 공문과 소환장을 발부할 테니 진정일에 방문해 주세요. 그렇지 않으면 다음 주에 재판이니까요.",1
"관련 사건 때문에 주차 관련해서 여러 번 연락 드렸는데 김영철을 아시나요, 모르시나요? 나는 그를 전혀 모른다. 왜 아는 사람이 없어요? 김영철에 대한 금융검사를 했는데 체포 현장에서 신용카드 대표 계좌에서 발견이 됐습니다, 농협은행과 하나은 통장에서 발견이 됐습니다. 당신은 그것을 아나요? 아니요, 없어요. 잠그면 작년 2014년 7월입니다. 경기도 광명시 철산동을 방문하셔서 통장이나 금융기록을 개설하셨습니다. 네, 지난 7월 경기도 광명시를 방문하셨는데 아무도 없습니다. 우리는 두개의 계좌를 현장에서 압수해서 국고와 동시에 동결금액을 주문했는데 나는 그것을 가지고 있지 않다. 그게 무슨 말이죠? 계좌번호가 어떻게 되세요? 안 들려요. 당신의 시간 번호를 알려주세요. 음, 알다시피, 저는 제가 모르는 계정을 발급받은 적이 없고, 우리가 당신에게 연락한 이유는 우리가 당신의 이름에 사용된 피해자의 신문을 조사하고 있기 때문이라는 것입니다. 그는 이것에 대해 아무것도 모른다고 말합니다. 네, 그러면 우리는 당신에게 몇 가지 질문을 할 것입니다. 지난 3년간 지갑, 신분증, 개인정보만 분실하셨나요? 아뇨, 전혀요. 네, 그럼 한 가지만 더 물어볼게요, 11번가를 이용하세요, 아니면 마우스 마켓 경매 네이버를 이용하세요? 만약 당신이 그것을 사용하지 않는다면? 이런 사이트에서 개인정보가 유출됐다는 문자나 이메일을 받은 적이 없다. 그러자 농협과 국민은행에서 개인정보가 유출됐다는 문자가 왔다. 아니, 아니, 알았어, 안녕. 가서 사세요.",1
"여보세요? 네, 술 마시고 계세요? 네, 서울지검 수사팀의 권수 감사합니다, 네, 이 사람 앞에 관련된 신분 도용 사건 때문에 이런 부분들을 일부 확인하려고 연락드렸습니다. 네, 40회 개봉한 남자 김성국 씨를 아시나요? 네, 알아요, 그 사람하고 무슨 관계예요? 그는 제 아버지의 남동생입니다. 네 삼촌인 거 알아 네, 김성구 금융사기단을 추천했기 때문에 그렇습니다, 이 거액의 신용카드와 이대 추천 현장의 불법 대포통장을 압수하는 과정에서 농협은행과 시 이름의 하나은행 통장도 이곳에서 압수되었습니다, 그래서 t에 확인한 결과입니다.그의 은행, 우리는 당신의 이름으로 된 계좌의 내용을 확인했고, 계좌 개설의 내용에 대해 물어보려고 전화했습니다. 네, 어떻게 된 일입니까? 그럼 당신은 이 사람을 안다고 했잖아요. 당신은 예전에 은행 계좌를 그렇게 빌려주었어요. 네, 네, 이 전근 처분에 대한 개인 금융 정보를 알고 계십니다. 네, 알아요, 하지만 당신은 지금 그것을 이체했어요. 예, 예, 알겠습니다.",1
나는 모든 것이 궁금하지는 않다. 경찰서가 아닙니다. 서울중앙지검입니다. 서울중앙경찰서가 아닙니다. 지금 서울중앙지검 범죄수사팀에서 수사관이 연락을 받고 있는데 연장을 통해서 제가 왔습니다. 나는 네가 진행하는 것을 돕기 위해 그것을 너에게 주었다. 솔직히 심시는 지금 많이 불편하지만 우리는 똑같아 대표번호로 사칭하는 사람도 많고 미해결 수사에 대해서만 연락하고 있어 내 개인전화와 녹음전화로 연락해 응 기다려,1
